,mig_ext_sex,mig_ext_age,mig_ext_motivo,mig_ext_motivo/1,mig_ext_motivo/2,mig_ext_motivo/3,mig_ext_motivo/4,mig_ext_motivo/5,mig_ext_motivo/6,mig_ext_motivo/7,mig_ext_motivo/8,mig_ext_motivo/9,mig_ext_motivo/10,mig_ext_motivo/11,mig_ext_motivo/12,mig_ext_motivo/13,mig_ext_motivo/14,mig_ext_motivo/15,mig_ext_motivo/16,mig_ext_motivo/99,mig_ext_acompany,mig_ext_acompany/1,mig_ext_acompany/2,mig_ext_acompany/3,mig_ext_acompany/4,mig_ext_acompany/5,mig_ext_acompany/6,mig_ext_acompany/7,mig_ext_acompany/8,mig_ext_acompany/9,mig_ext_acompany/99,mig_ext_medio,mig_ext_medio/1,mig_ext_medio/2,mig_ext_medio/3,mig_ext_medio/4,mig_ext_medio/5,mig_ext_medio/6,mig_ext_medio/7,mig_ext_medio/8,mig_ext_medio/9,mig_ext_medio/10,mig_ext_medio/11,mig_ext_medio/12,mig_ext_medio/99,mig_ext_cost_awareness,mig_ext_cost_currency,mig_ext_cost_total,mig_ext_attempts,mig_ext_cost_dist_awareness,mig_ext_cost_transportation,mig_ext_cost_subsistence,mig_ext_cost_intermediaries,mig_ext_cost_other,sum_gasto_viaje,note_mig_calculo,mig_ext_finance,mig_ext_finance/1,mig_ext_finance/2,mig_ext_finance/3,mig_ext_finance/4,mig_ext_finance/5,mig_ext_finance/6,mig_ext_finance/7,mig_ext_finance/8,mig_ext_finance/9,mig_ext_finance/10,mig_ext_finance/11,mig_ext_finance/99,mig_ext_violence,mig_ext_violence/1,mig_ext_violence/2,mig_ext_violence/3,mig_ext_violence/4,mig_ext_violence/5,mig_ext_violence/6,mig_ext_violence/7,mig_ext_violence/8,mig_ext_violence/9,mig_ext_violence/10,mig_ext_violence/11,mig_ext_violence/99,mig_ext_violence_who,mig_ext_violence_who/1,mig_ext_violence_who/2,mig_ext_violence_who/3,mig_ext_violence_who/4,mig_ext_violence_who/5,mig_ext_violence_who/6,mig_ext_violence_who/7,mig_ext_violence_who/99,mig_ext_country,mig_ext_country_other,mig_ext_llego,mig_ext_return,_index,_parent_table_name,rsp_id,_submission__id,_submission__uuid,_submission__submission_time,_submission__validation_status,_submission__notes,_submission__status,_submission__submitted_by,_submission__tags,country,mig_ext_finance_group/1,mig_ext_finance_group/2,mig_ext_finance_group/3,mig_ext_medio_group/1,mig_ext_medio_group/2,mig_ext_medio_group/3,cost_per_attempt,migrated_yn
241,1,32,1 6 8,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,3900.0,1.0,1.0,0.0,0.0,100.0,0.0,100.0,,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,250,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,691,173567372,68db6e60-144e-4649-9258-ae92b7d2a4f0,2021-04-25T01:17:50,,[],submitted_via_web,,[],GT,0,1,0,0,1,0,3900.0,1
242,2,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,2860.0,2.0,1.0,0.0,0.0,100.0,0.0,100.0,,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,251,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,691,173567372,68db6e60-144e-4649-9258-ae92b7d2a4f0,2021-04-25T01:17:50,,[],submitted_via_web,,[],GT,0,1,0,0,1,0,1430.0,1
243,1,22,1 6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,1560.0,1.0,1.0,0.0,0.0,100.0,0.0,100.0,,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,253,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,698,173567383,7a5d6f11-265b-4ac1-b688-c44a470f4a6b,2021-04-25T01:17:57,,[],submitted_via_web,,[],GT,0,1,0,0,1,0,1560.0,1
244,1,19,1 6 11,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,3900.0,1.0,1.0,0.0,0.0,100.0,0.0,100.0,,6,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,252,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,698,173567383,7a5d6f11-265b-4ac1-b688-c44a470f4a6b,2021-04-25T01:17:57,,[],submitted_via_web,,[],GT,0,1,0,0,1,0,3900.0,1
245,1,37,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,10400.0,2.0,0.0,,,,,,,6,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,254,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,705,173568845,d86919ed-a227-4bbf-ac5a-d676232eba2e,2021-04-25T01:59:18,,[],submitted_via_web,wfpmandeteam,[],GT,0,1,0,0,1,0,5200.0,1
246,2,50,1 2 6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,9750.0,3.0,0.0,,,,,,,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,2,5.0,255,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,712,173569138,a90eb125-0ec3-4203-bc1e-7690a37cec93,2021-04-25T02:09:11,,[],submitted_via_web,wfpmandeteam,[],GT,0,1,0,0,1,0,3250.0,1
247,2,42,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,3250.0,1.0,0.0,,,,,,,7,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,2,4.0,256,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,716,173569155,de9adaf5-236a-4c8b-ae24-3a7794c9631a,2021-04-25T02:10:02,,[],submitted_via_web,,[],GT,0,0,1,0,1,0,3250.0,1
248,2,22,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,2340.0,2.0,0.0,,,,,,,3,0,0,1,0,0,0,0,0,0,0,0,0,3 11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,2,1.0,257,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,720,173569162,6d97b772-a3fc-4b0a-937c-818360898629,2021-04-25T02:10:11,,[],submitted_via_web,,[],GT,1,0,0,0,1,0,1170.0,1
249,1,35,2 1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,0.0,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,1,,2,5.0,258,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,723,173570074,d44b7c39-3e18-4350-b3f7-e44ed7fe0359,2021-04-25T02:28:54,,[],submitted_via_web,wfpmandeteam,[],GT,1,0,0,0,1,0,,1
250,2,34,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,7800.0,1.0,0.0,,,,,,,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,259,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,732,173570524,3a02cb5e-d46a-4f1b-b5d5-8867609ceae5,2021-04-25T02:42:42,,[],submitted_via_web,,[],GT,1,0,0,0,1,0,7800.0,1
251,2,25,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,11700.0,2.0,1.0,75.0,10.0,5.0,0.0,90.0,,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,2,1.0,260,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,734,173570526,04f57582-c9b0-4b6b-a8c8-533e4bad5f5e,2021-04-25T02:42:44,,[],submitted_via_web,,[],GT,1,0,0,0,1,0,5850.0,1
252,2,53,8 7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,99,,,1.0,99.0,,,,,,,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,261,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,735,173570527,051dbd5e-26de-45f5-b65f-cf8339fb1040,2021-04-25T02:42:46,,[],submitted_via_web,,[],GT,0,1,0,0,1,0,,1
253,2,35,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,0.0,,,,,,,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,262,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,736,173570850,35d62ea6-a823-414f-ae2e-3517b138a436,2021-04-25T02:50:16,,[],submitted_via_web,wfpmandeteam,[],GT,0,1,0,0,1,0,,1
254,1,21,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,0.0,,,,,,,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,263,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,739,173570854,03e57a61-5ff7-4e78-a27e-147d3e320809,2021-04-25T02:50:20,,[],submitted_via_web,wfpmandeteam,[],GT,0,1,0,0,1,0,,1
255,2,43,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,0.0,,,,,,,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,264,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,739,173570854,03e57a61-5ff7-4e78-a27e-147d3e320809,2021-04-25T02:50:20,,[],submitted_via_web,wfpmandeteam,[],GT,0,1,0,0,1,0,,1
256,2,35,1 2 7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,1.0,0.0,,,,,,,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,2,1.0,265,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,744,173575263,9d177606-6df3-49f7-ac18-81231795966b,2021-04-25T04:24:06,,[],submitted_via_web,,[],GT,0,1,0,0,1,0,,1
257,1,48,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,1040.0,1.0,0.0,,,,,,,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,2,1.0,266,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,746,173576252,0ed17dbc-7f4b-4c5d-b270-19eca12b2724,2021-04-25T04:33:04,,[],submitted_via_web,,[],GT,0,1,0,0,1,0,1040.0,1
258,2,50,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,1040.0,1.0,0.0,,,,,,,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,2,1.0,267,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,746,173576252,0ed17dbc-7f4b-4c5d-b270-19eca12b2724,2021-04-25T04:33:04,,[],submitted_via_web,,[],GT,0,1,0,0,1,0,1040.0,1
259,1,23,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,99,,,,,,,,,,,99,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,1,,1,,268,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,746,173576252,0ed17dbc-7f4b-4c5d-b270-19eca12b2724,2021-04-25T04:33:04,,[],submitted_via_web,,[],GT,0,0,0,1,0,0,,1
260,2,28,1 2 7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,6500.0,1.0,0.0,,,,,,,8,0,0,0,0,0,0,0,1,0,0,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,,1,,269,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,749,173576322,89221c63-8167-462c-b0a8-25999a836fef,2021-04-25T04:33:35,,[],submitted_via_web,,[],GT,0,1,0,0,1,0,6500.0,1
261,1,26,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.0,4100.0,1.0,0.0,,,,,,,1 7,1,0,0,0,0,0,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,270,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,766,173689115,ff74c305-7aa6-4fc1-9c35-927c0e8f20df,2021-04-25T17:02:20,,[],submitted_via_web,wfpmandeteam,[],HND,1,0,1,0,1,0,4100.0,1
262,2,19,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.0,4100.0,1.0,0.0,,,,,,,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,271,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,766,173689115,ff74c305-7aa6-4fc1-9c35-927c0e8f20df,2021-04-25T17:02:20,,[],submitted_via_web,wfpmandeteam,[],HND,0,1,0,0,1,0,4100.0,1
263,2,19,1 6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,8000.0,3.0,0.0,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,272,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,768,173693690,6ffc96cb-b934-45b5-a66c-3a1e2fa92be8,2021-04-25T17:33:06,,[],submitted_via_web,wfpmandeteam,[],HND,1,0,0,0,1,0,2666.6666666666665,1
264,1,26,1 6 2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,3.0,0.0,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,273,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,768,173693690,6ffc96cb-b934-45b5-a66c-3a1e2fa92be8,2021-04-25T17:33:06,,[],submitted_via_web,wfpmandeteam,[],HND,1,0,0,0,1,0,,1
265,1,49,1 2 7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,6,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,,1,,274,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,779,173703703,a301fcd2-e8ee-4709-b37b-749c23f501b9,2021-04-25T18:36:53,,[],submitted_via_web,wfpmandeteam,[],HND,0,1,0,1,0,0,,1
266,1,24,1 9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,6 7 9,0,0,0,0,0,1,1,0,1,0,0,0,0,0,,,2.0,99.0,,,,,,,6,0,0,0,0,0,1,0,0,0,0,0,0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,1,,1,,275,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,781,173703709,09079869-c25f-46a5-9763-e8031e1b9cbb,2021-04-25T18:36:54,,[],submitted_via_web,wfpmandeteam,[],HND,0,1,0,1,1,0,,1
267,1,34,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,6 7,0,0,0,0,0,1,1,0,0,0,0,0,0,99,,,,,,,,,,,6,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,,6,1.0,276,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,781,173703709,09079869-c25f-46a5-9763-e8031e1b9cbb,2021-04-25T18:36:54,,[],submitted_via_web,wfpmandeteam,[],HND,0,1,0,1,0,0,,1
268,2,36,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,8 9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,2.0,0.0,,,,,,,7,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1,,4,,277,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,787,173711804,c5697b9d-0d3f-4c83-92c6-67fd6c240889,2021-04-25T19:25:11,,[],submitted_via_web,wfpmandeteam,[],HND,0,0,1,0,1,1,,1
269,2,18,10 16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,1,0,9 12,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3.0,2600.0,1.0,1.0,5.0,0.0,95.0,0.0,100.0,,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,278,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,792,173730902,140dba74-b09e-4478-9d41-200013407a68,2021-04-25T22:20:23,,[],submitted_via_web,wfpmandeteam,[],GT,0,1,0,0,1,0,2600.0,1
270,2,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,14950.0,1.0,1.0,5.0,90.0,0.0,5.0,100.0,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,279,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,792,173730902,140dba74-b09e-4478-9d41-200013407a68,2021-04-25T22:20:23,,[],submitted_via_web,wfpmandeteam,[],GT,1,0,0,0,1,0,14950.0,1
271,2,31,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,7800.0,1.0,1.0,30.0,20.0,50.0,0.0,100.0,,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,2,1.0,281,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,797,173730914,5dca9e19-a5e9-46b2-a4af-975811513a1f,2021-04-25T22:20:27,,[],submitted_via_web,,[],GT,0,1,0,0,1,0,7800.0,1
272,2,18,1 7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,16900.0,2.0,1.0,80.0,10.0,5.0,5.0,100.0,,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,,1,,282,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,802,173730968,7b391097-041c-4a5e-a15e-d28de8be95d2,2021-04-25T22:21:43,,[],submitted_via_web,wfpmandeteam,[],GT,1,0,0,0,1,0,8450.0,1
273,2,49,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,10400.0,1.0,1.0,50.0,50.0,0.0,0.0,100.0,,8,0,0,0,0,0,0,0,1,0,0,0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,1,,284,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,807,173736772,02401cf7-c62a-453a-8cc5-cca0ac97244d,2021-04-26T00:02:32,,[],submitted_via_web,,[],GT,0,1,0,0,1,0,10400.0,1
274,2,26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,11700.0,2.0,0.0,,,,,,,3,0,0,1,0,0,0,0,0,0,0,0,0,5 6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2 1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,1,,285,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,810,173736776,9b56cd0d-d7d2-4082-ab15-58142e5d6206,2021-04-26T00:02:35,,[],submitted_via_web,,[],GT,1,0,0,0,1,0,5850.0,1
275,1,20,1 8 7,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,780.0,3.0,99.0,,,,,,,4 7,0,0,0,1,0,0,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,287,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,816,173736787,28402f34-52ee-452f-a5c8-e52a3ef91d2c,2021-04-26T00:02:55,,[],submitted_via_web,,[],GT,1,0,1,0,1,0,260.0,1
276,2,22,2 8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,99,,,1.0,99.0,,,,,,,5,0,0,0,0,1,0,0,0,0,0,0,0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,1,,1,,288,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,820,173736793,dad95c8d-84e2-461d-be67-845d386ea20f,2021-04-26T00:03:02,,[],submitted_via_web,wfpmandeteam,[],GT,0,1,0,0,1,0,,1
277,1,26,1 11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2460.0,1.0,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,4,,1,,289,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,821,173736807,ea9202d0-785c-4ca3-860b-b76899987f6a,2021-04-26T00:03:37,,[],submitted_via_web,wfpmandeteam,[],HND,1,0,0,1,0,0,2460.0,1
